Unnamed: 0,user,smogList,fleschRList,ariList,complexList,colemanList,charList,fleschKList,sentencesList,gunningList,wordsList,smogIList,syllablesList
499861,whalley-g,13.024,57.605,12.692,3.0,12.115,108.0,10.69,1.0,14.0,22.0,12.487,33.0
499862,whalley-g,13.024,37.258,11.298,3.0,14.122,84.0,12.038,1.0,13.6,16.0,12.487,29.0
499863,whalley-g,9.69825,37.92475,9.05375,83.0,7.437749999999999,3075.0,9.177499999999998,28.0,10.600000000000001,678.0,9.298250000000001,1055.0
499864,whalley-g,11.208,44.405,7.12,2.0,10.65,50.0,9.55,1.0,12.0,10.0,10.746,18.0
499865,whalley-g,19.287,0.799,31.037,8.0,17.923,292.0,25.818,1.0,26.4,51.0,18.492,93.0
499866,whalley-g,15.903,12.572,30.397,5.0,15.873,285.0,24.672,1.0,24.8,53.0,15.247,88.0
499867,whalley-g,17.122,10.886,30.203,6.0,16.255,283.0,24.659,1.0,25.2,52.0,16.416,88.0
499868,whalley-g,14.265,42.0,14.852,19.0,11.815,651.0,14.059,5.0,16.0,134.0,13.677,218.0
499869,whalley-g,15.903,12.265,29.758,5.0,16.948,278.0,23.97,1.0,24.0,50.0,15.247,85.0
499870,whalley-g,6.984,22.2825,7.782,36.0,5.571,1390.0,7.161,10.0,8.2,293.0,6.696,459.0
499871,whalley-g,17.798125000000002,21.35036718750001,25.926484375,3322.0,11.118140625,105674.0,22.832078124999992,532.0,25.79687500000001,22720.0,17.06421875,35750.0
499872,whalley-g,13.024,57.605,12.692,3.0,12.115,108.0,10.69,1.0,14.0,22.0,12.487,33.0
499873,whalley-g,11.208,68.983,7.765,4.0,9.705,144.0,7.613,2.0,11.2,32.0,10.746,46.0
499874,whalley-g,10.794,64.507,8.419,9.0,11.022,359.0,8.038,5.0,10.4,76.0,10.348,114.0
499875,whalley-g,11.208,53.72,9.197,12.0,12.58,392.0,8.913,6.0,10.8,76.0,10.746,126.0
499876,whalley-g,11.181062500000003,47.10603125000001,11.686406250000001,261.0,8.736249999999998,8275.0,11.3908125,106.0,13.787500000000001,1649.0,10.719937500000002,2697.0
499877,whalley-g,15.903,13.957,29.287,5.0,16.359,273.0,23.734,1.0,24.0,50.0,15.247,84.0
499878,whalley-g,9.236,65.579,6.103,8.0,9.396,374.0,6.987,7.0,8.0,81.0,8.855,124.0
499879,whalley-g,8.842,73.845,-1.945,1.0,-0.185,21.0,4.45,1.0,8.8,6.0,8.477,9.0
499880,whalley-g,11.208,53.639,10.129,2.0,12.912,73.0,9.256,1.0,11.2,14.0,10.746,23.0
499881,whalley-g,13.024,37.258,11.298,3.0,14.122,84.0,12.038,1.0,13.6,16.0,12.487,29.0
499882,whalley-g,12.424656249999998,49.83834375000001,10.627031250000002,916.0,7.930968750000003,27772.0,10.86075,243.0,13.800000000000002,6026.0,11.912281250000001,9377.0
499883,whalley-g,7.169,73.845,2.765,1.0,5.705,54.0,4.45,2.0,5.6,12.0,6.873,18.0
499884,whalley-g,15.903,25.796,15.939,5.0,14.299,132.0,15.872,1.0,18.0,25.0,15.247,46.0
499885,whalley-g,15.063609374999997,36.27456250000001,17.963796875,1527.0,9.803906250000004,46628.0,16.809250000000002,306.0,19.631250000000005,9981.0,14.442390624999994,15779.0
499886,whalley-g,6.427,75.34,3.961,1.0,7.95,109.0,4.738,3.0,4.8,24.0,6.162,35.0
499887,whalley-g,19.287,8.88,27.027,8.0,16.66,248.0,23.2,1.0,24.8,45.0,18.492,81.0
499888,whalley-g,8.618,77.694,5.816,12.0,7.123,857.0,6.455,13.0,8.4,211.0,8.262,281.0
499889,whalley-g,17.452,33.893,16.199,44.0,12.213,995.0,15.701,7.0,19.6,202.0,16.732,343.0
499890,whalley-g,12.162,45.189,10.267,5.0,12.834,161.0,10.931,2.0,12.4,32.0,11.66,55.0
499891,whalley-g,15.796,34.741,15.189,59.0,13.154,1546.0,14.707,12.0,17.6,304.0,15.145,526.0
499892,whalley-g,13.187,48.15,9.703,31.0,12.504,710.0,9.972,10.0,14.0,138.0,12.644,236.0
499893,whalley-g,10.686,56.531,5.258,7.0,9.041,142.0,7.175,4.0,12.4,29.0,10.246,49.0
499894,whalley-g,12.162,45.189,10.267,5.0,12.834,161.0,10.931,2.0,12.4,32.0,11.66,55.0
499895,whalley-g,14.555,48.413,9.862,16.0,11.859,326.0,10.668,4.0,15.6,67.0,13.954,112.0
499896,whalley-g,14.555,35.948,14.808,4.0,12.886,126.0,14.456,1.0,16.4,25.0,13.954,43.0
499897,whalley-g,8.842,72.615,5.907,1.0,9.508,51.0,5.864,1.0,8.0,11.0,8.477,16.0
499898,whalley-g,12.474406250000001,48.39875,11.200562500000002,710.0,10.348968750000001,21711.0,10.99884375,216.0,13.537500000000003,4529.0,11.960125000000001,7253.0
499899,whalley-g,11.208,53.639,10.129,2.0,12.912,73.0,9.256,1.0,11.2,14.0,10.746,23.0
499900,whalley-g,13.024,37.258,11.298,3.0,14.122,84.0,12.038,1.0,13.6,16.0,12.487,29.0
499901,whalley-g,17.122,30.864,16.782,36.0,12.956,874.0,16.117,6.0,19.2,173.0,16.416,300.0
499902,whalley-g,12.162,10.395,10.223,5.0,15.031,73.0,13.3,2.0,18.8,12.0,11.66,27.0
499903,whalley-g,15.281562500000003,33.532,18.527718750000002,863.0,9.761843750000004,28372.0,17.132437499999995,187.0,19.85,6076.0,14.6515,9589.0
499904,whalley-g,10.645,66.546,8.342,45.0,9.176,2064.0,8.449,26.0,10.8,468.0,10.206,675.0
499905,whalley-g,14.452,28.12,14.68,55.0,18.487,1324.0,13.259,14.0,15.6,221.0,13.856,425.0
499906,whalley-g,11.208,53.639,10.129,2.0,12.912,73.0,9.256,1.0,11.2,14.0,10.746,23.0
499907,whalley-g,13.024,37.258,11.298,3.0,14.122,84.0,12.038,1.0,13.6,16.0,12.487,29.0
499908,whalley-g,20.737,14.016,24.156,38.0,13.852,881.0,22.173,4.0,25.6,175.0,19.882,307.0
499909,whalley-g,9.889,74.071,5.966,7.0,7.58,327.0,6.853,5.0,9.2,79.0,9.481,109.0
499910,whalley-g,15.903,25.796,15.939,5.0,14.299,132.0,15.872,1.0,18.0,25.0,15.247,46.0
499911,whalley-g,3.129,121.22,-11.51,0.0,-34.02,2.0,-3.4,1.0,0.4,1.0,3.0,1.0
499912,whalley-g,16.439,40.198,13.308,38.0,9.49,857.0,14.467,7.0,18.4,192.0,15.762,315.0
499913,whalley-g,17.122,11.53,27.223,6.0,15.655,251.0,23.327,1.0,23.6,47.0,16.416,82.0
499914,whalley-g,14.192,48.405,10.69,15.0,11.487,365.0,11.228,4.0,15.2,76.0,13.607,125.0
499915,whalley-g,10.126,70.35,8.521,3.0,10.276,143.0,7.173,2.0,10.0,30.0,9.708,43.0
499916,whalley-g,14.555,35.948,14.808,4.0,12.886,126.0,14.456,1.0,16.4,25.0,13.954,43.0
499917,whalley-g,8.842,72.615,5.907,1.0,9.508,51.0,5.864,1.0,8.0,11.0,8.477,16.0
499918,whalley-g,11.208,60.445,10.495,12.0,11.347,540.0,9.507,6.0,11.2,113.0,10.746,170.0
499919,whalley-g,12.381,42.7615,12.176937500000003,403.0,10.756937500000001,13904.0,11.842749999999999,135.0,14.45,2972.0,11.8704375,4612.0
499920,whalley-g,20.267,2.53,28.326,9.0,17.034,262.0,24.583,1.0,26.4,47.0,19.432,87.0
499921,whalley-g,13.024,37.258,11.298,3.0,14.122,84.0,12.038,1.0,13.6,16.0,12.487,29.0
499922,whalley-g,11.208,53.639,10.129,2.0,12.912,73.0,9.256,1.0,11.2,14.0,10.746,23.0
499923,whalley-g,4.038,35.95,2.8535,3.0,4.4415,188.0,2.8575,4.0,3.4,40.0,3.8715,59.0
499924,whalley-g,8.239,74.154,4.195,4.0,7.366,235.0,5.649,5.0,7.2,55.0,7.899,79.0
499925,whalley-g,9.3,71.689,4.724,7.0,6.57,331.0,6.572,6.0,8.4,80.0,8.916,115.0
499926,whalley-g,14.192,44.361,12.114,15.0,12.799,397.0,11.978,4.0,14.8,79.0,13.607,133.0
499927,whalley-g,9.929,76.896,4.732,17.0,6.371,673.0,5.929,12.0,9.2,164.0,9.519,225.0
499928,whalley-g,12.380749999999999,31.78275,13.83925,66.0,7.8505,1858.0,12.44675,13.0,15.5,403.0,11.87025,618.0
499929,whalley-g,13.075875,42.174125000000004,11.6219375,521.0,11.5994375,13748.0,11.214875000000001,136.0,14.124999999999998,2714.0,12.5365625,4551.0
499930,whalley-g,17.122,30.526,16.074,18.0,13.009,415.0,15.792,3.0,19.2,82.0,16.416,144.0
499931,whalley-g,14.837,23.103,12.45,21.0,15.939,428.0,13.863,5.0,16.8,77.0,14.225,153.0
499932,whalley-g,11.698,53.388,6.657,9.0,10.445,211.0,8.545,4.0,12.4,44.0,11.216,74.0
499933,whalley-g,11.698,61.533,8.172,9.0,10.777,262.0,8.031,4.0,11.6,54.0,11.216,84.0
499934,whalley-g,12.162,62.393,9.215,25.0,7.954,912.0,9.948,10.0,12.8,217.0,11.66,314.0
499935,whalley-g,10.355,57.898,8.763,8.0,10.077,397.0,9.506,5.0,10.4,87.0,9.928,135.0
499936,whalley-g,13.024,56.28,11.255,15.0,9.067,527.0,11.372,5.0,14.4,120.0,12.487,179.0
499937,whalley-g,14.555,45.772,13.338,28.0,10.333,843.0,13.37,7.0,16.4,183.0,13.954,291.0
499938,whalley-g,11.602,56.424,9.291,11.0,11.489,363.0,9.016,5.0,11.6,73.0,11.124,117.0
499939,whalley-g,12.913,46.384,11.258,44.0,12.156,1406.0,11.526,15.0,13.6,286.0,12.381,477.0
499940,whalley-g,15.248,44.697,15.358,9.0,12.323,267.0,13.733,2.0,17.2,54.0,14.619,86.0
499941,whalley-g,13.817,53.639,8.615,7.0,11.019,137.0,9.256,2.0,15.6,28.0,13.247,46.0
499942,whalley-g,7.794,82.898,3.895,6.0,5.811,465.0,4.899,9.0,6.8,116.0,7.472,152.0
499943,whalley-g,8.842,66.787,5.956,4.0,10.071,142.0,5.683,4.0,8.4,28.0,8.477,44.0
499944,whalley-g,8.561,23.765,9.603,6.0,2.815,171.0,9.153,1.0,11.8,47.0,8.208,62.0
499945,whalley-g,11.457,60.408,8.21,17.0,9.793,605.0,8.995,8.0,11.2,134.0,10.984,205.0
499946,whalley-g,17.694,30.388,22.47,13.0,12.212,409.0,19.703,2.0,23.2,86.0,16.964,135.0
499947,whalley-g,6.427,75.34,3.765,1.0,7.705,108.0,4.738,3.0,4.8,24.0,6.162,35.0
499948,whalley-g,14.79,33.99,16.788,25.0,12.193,903.0,16.385,6.0,17.6,190.0,14.18,316.0
499949,whalley-g,8.842,92.171,2.955,2.0,5.504,91.0,3.26,2.0,7.6,23.0,8.477,28.0
499950,whalley-g,17.288,22.729,16.215,86.0,16.029,1778.0,15.75,14.0,19.2,319.0,16.575,607.0
499951,whalley-g,7.4185,20.24,5.9335,21.0,6.8545,461.0,6.0175,5.0,8.0,89.0,7.1125,156.0
499952,whalley-g,10.981,68.964,7.486,17.0,6.925,721.0,8.581,9.0,11.2,179.0,10.528,249.0
499953,whalley-g,8.842,72.511,5.31,2.0,6.572,120.0,6.748,2.0,8.0,29.0,8.477,41.0
499954,whalley-g,13.847,37.49,12.648,88.0,15.061,2326.0,12.303,25.0,14.8,430.0,13.276,772.0
499955,whalley-g,11.855,56.978,8.378,7.0,11.348,193.0,8.542,3.0,12.0,39.0,11.367,63.0
499956,whalley-g,10.90475,33.667249999999996,11.531750000000002,95.0,7.656499999999999,3326.0,11.015,24.0,12.8,735.0,10.45525,1134.0
499957,whalley-g,18.458,21.45,16.801,36.0,14.377,704.0,16.876,5.0,21.2,133.0,17.697,249.0
499958,whalley-g,20.737,-2.892,31.341,19.0,13.301,583.0,28.32,2.0,30.0,118.0,19.882,209.0
499959,whalley-g,9.8,64.898,6.259,15.0,9.095,621.0,7.279,11.0,9.2,136.0,9.396,208.0
499960,whalley-g,15.021,42.49,13.688,13.0,12.735,346.0,13.047,3.0,16.4,69.0,14.402,115.0
499961,whalley-g,12.9374375,42.10931249999999,11.328000000000001,462.0,11.267125,13298.0,11.458249999999998,134.0,13.950000000000003,2736.0,12.403812499999997,4513.0
499962,whalley-g,14.192,43.917,15.287,30.0,11.279,1108.0,14.618,8.0,16.8,241.0,13.607,377.0
499963,whalley-g,3.129,77.685,10.212,0.0,4.011,106.0,9.877,1.0,12.0,30.0,3.0,35.0
499964,whalley-g,12.162,59.561,9.113,20.0,10.531,645.0,9.268,8.0,12.4,139.0,11.66,213.0
499965,whalley-g,25.741,-28.428,34.922,47.0,18.821,1011.0,31.468,3.0,33.6,172.0,24.679,360.0
499966,whalley-g,18.026,28.396,18.39,34.0,14.363,804.0,17.099,5.0,20.8,157.0,17.283,272.0
499967,whalley-g,5.985,95.142,1.295,3.0,4.824,369.0,1.893,12.0,4.0,92.0,5.739,113.0
499968,whalley-g,14.673,46.786,14.471,49.0,10.535,1564.0,13.71,12.0,16.8,337.0,14.068,524.0
499969,whalley-g,11.4326875,48.0023125,9.975375,370.0,10.846,13048.0,9.957625,146.0,12.049999999999999,2705.0,10.961312499999998,4314.0
499970,whalley-g,7.0695,21.7745,9.2805,26.0,5.4485,1183.0,8.224,7.0,9.2,261.0,6.778,387.0
499971,whalley-g,15.248,35.331,13.653,72.0,12.73,1840.0,14.03,16.0,16.4,367.0,14.619,643.0
499972,whalley-g,22.642,4.022,30.152,35.0,13.064,838.0,26.859,3.0,30.8,171.0,21.708,293.0
499973,whalley-g,8.125,70.971,4.597,13.0,9.039,605.0,5.231,17.0,6.8,128.0,7.79,194.0
499974,whalley-g,13.024,45.715,10.417,6.0,10.208,188.0,11.976,2.0,13.6,41.0,12.487,68.0
499975,whalley-g,14.555,36.87,11.931,28.0,14.11,635.0,12.411,7.0,16.0,121.0,13.954,218.0
499976,whalley-g,8.842,61.397,4.432,3.0,7.705,126.0,7.014,3.0,7.6,28.0,8.477,45.0
499977,whalley-g,10.815999999999999,34.93275,10.779,150.0,8.3625,4905.0,10.184000000000001,39.0,12.2,1046.0,10.36975,1638.0
499978,whalley-g,16.527,24.707,18.76,11.0,15.388,323.0,17.39,2.0,19.2,61.0,15.845,109.0
499979,whalley-g,14.555,35.946,10.813,40.0,13.142,788.0,11.972,10.0,16.4,150.0,13.954,276.0
499980,whalley-g,12.341,56.377,11.209,26.0,11.449,964.0,10.389,10.0,12.8,201.0,11.832,309.0
499981,whalley-g,14.068,44.2,11.674,22.0,12.301,583.0,11.98,6.0,14.8,118.0,13.488,199.0
499982,whalley-g,11.807,61.187,9.988,30.0,10.225,1170.0,9.598,13.0,12.0,255.0,11.321,379.0
499983,whalley-g,25.98,-17.28,28.446,16.0,15.934,264.0,27.842,1.0,32.4,49.0,24.909,101.0
499984,whalley-g,25.98,-15.553,28.446,16.0,15.934,264.0,27.602,1.0,32.4,49.0,24.909,100.0
499985,whalley-g,19.784,12.576,18.488,17.0,14.986,313.0,18.71,2.0,23.2,58.0,18.969,113.0
499986,whalley-g,14.555,10.565,10.417,4.0,14.773,57.0,14.27,1.0,20.0,10.0,13.954,22.0
499987,whalley-g,25.98,-15.553,28.639,16.0,16.174,266.0,27.602,1.0,32.4,49.0,24.909,100.0
499988,whalley-g,7.469,22.5965,6.7635,47.0,6.153,1270.0,6.38,11.0,8.2,257.0,7.161,419.0
499989,whalley-g,13.901,52.638,12.452,64.0,9.974,2041.0,12.114,18.0,15.2,449.0,13.328,684.0
499990,whalley-g,10.794,71.849,8.162,9.0,9.076,391.0,7.66,5.0,10.8,89.0,10.348,123.0
499991,whalley-g,6.3115,27.015,4.789,58.0,5.6735,1706.0,4.973,21.0,6.6,357.0,6.0515,572.0
499992,whalley-g,13.428,56.873,10.03,13.0,9.255,376.0,10.606,4.0,14.4,85.0,12.874,129.0
499993,whalley-g,5.476,30.691,4.243,30.0,5.245,1200.0,4.3595,16.0,5.4,259.0,5.25,395.0
499994,whalley-g,8.561,16.286,9.453,42.0,6.334,1189.0,8.7235,7.0,10.4,246.0,8.208,403.0
499995,whalley-g,12.541,52.05,11.821,19.0,9.775,758.0,11.962,7.0,14.0,168.0,12.024,259.0
499996,whalley-g,10.355,63.71,5.813,24.0,8.515,831.0,7.454,15.0,9.6,186.0,9.928,287.0
499997,whalley-g,11.208,56.96,10.358,6.0,9.613,287.0,10.614,3.0,12.0,64.0,10.746,97.0
499998,whalley-g,7.556,21.47,7.058,44.0,6.041,1221.0,6.728,10.0,8.2,249.0,7.2445,408.0
499999,whalley-g,8.1235,16.003,7.8275,58.0,6.5175,1474.0,7.6835,11.0,9.0,291.0,7.7885,509.0
500000,whalley-g,14.094,47.653,12.202,70.0,11.041,2042.0,12.261,19.0,15.2,432.0,13.513,695.0
500001,whalley-g,8.561,11.1125,8.743,36.0,6.554,914.0,8.806,6.0,10.0,180.0,8.208,328.0
500002,whalley-g,14.158,52.718,11.747,41.0,11.842,1099.0,11.01,11.0,15.2,226.0,13.574,356.0
500003,whalley-g,15.903,20.53,23.816,5.0,11.394,217.0,22.072,1.0,22.8,47.0,15.247,77.0
500004,whalley-g,14.975,37.921,16.112,43.0,13.015,1387.0,14.777,10.0,16.8,274.0,14.358,457.0
500005,whalley-g,14.837,47.635,12.096,21.0,10.619,540.0,12.379,5.0,16.4,116.0,14.225,186.0
500006,whalley-g,14.375,45.564,11.786,62.0,11.88,1602.0,12.012,16.0,15.2,329.0,13.782,546.0
500007,whalley-g,10.76225,28.1,9.68875,119.0,9.55425,3309.0,10.02275,31.0,11.6,660.0,10.31825,1151.0
500008,whalley-g,7.395,23.2565,7.7035,50.0,5.6185,1647.0,6.9675,12.0,8.4,346.0,7.09,536.0
500009,whalley-g,13.410875,35.3395,11.437375000000001,318.0,10.639999999999999,7728.0,11.604125,72.0,14.65,1573.0,12.857999999999999,2664.0
500010,whalley-g,10.864,69.429,8.702,11.0,9.106,497.0,8.254,6.0,10.8,113.0,10.416,158.0
500011,whalley-g,6.081,28.491,5.188,35.0,5.3685,1281.0,5.087,14.0,6.2,274.0,5.83,421.0
500012,whalley-g,7.44,20.887,6.6955,55.0,5.9895,1500.0,6.6495,13.0,8.0,307.0,7.133,512.0
500013,whalley-g,10.355,37.67075,9.1775,86.0,8.02175,2684.0,9.04225,25.0,11.2,573.0,9.928,902.0
500014,whalley-g,14.314,44.402,13.081,23.0,13.018,648.0,12.366,6.0,15.2,128.0,13.724,213.0
500015,whalley-g,11.698,58.009,7.808,27.0,9.801,806.0,8.729,12.0,11.6,172.0,11.216,273.0
500016,whalley-g,8.561,17.7115,7.772,12.0,5.8085,275.0,7.6995,2.0,9.8,57.0,8.208,96.0
500017,whalley-g,10.763,58.79,7.033,25.0,10.559,780.0,7.934,14.0,10.4,162.0,10.319,261.0
500018,whalley-g,9.516,62.446,5.183,5.0,8.385,180.0,6.971,4.0,8.4,39.0,9.124,62.0
500019,whalley-g,7.856,51.99074999999999,4.473,93.0,5.62325,3494.0,5.462,56.0,7.6000000000000005,825.0,7.532,1193.0
500020,whalley-g,12.58475,27.762,13.560500000000001,96.0,9.770500000000002,2668.0,12.10625,20.0,14.8,542.0,12.06625,878.0
500021,whalley-g,7.169,63.576,6.819,1.0,11.462,69.0,6.007,2.0,5.2,13.0,6.873,21.0
500022,whalley-g,14.555,38.627,13.391,12.0,16.115,285.0,12.095,3.0,16.0,51.0,13.954,91.0
500023,whalley-g,12.458,53.521,9.319,8.0,9.356,262.0,10.68,3.0,12.8,59.0,11.944,93.0
500024,whalley-g,14.837,47.635,12.096,21.0,10.619,540.0,12.379,5.0,16.4,116.0,14.225,186.0
500025,whalley-g,9.122,9.2635,13.9535,35.0,5.3785,1267.0,12.3185,5.0,13.6,281.0,8.7455,436.0
500026,whalley-g,25.007,-30.771,45.342,44.0,15.386,1329.0,38.336,3.0,40.0,251.0,23.976,453.0
500027,whalley-g,8.842,66.636,5.953,3.0,10.65,115.0,5.87,3.0,8.0,23.0,8.477,36.0
500028,whalley-g,8.842,64.263,4.849,5.0,8.936,161.0,5.936,5.0,8.4,33.0,8.477,53.0
500029,whalley-g,14.375,45.564,11.786,62.0,11.88,1602.0,12.012,16.0,15.2,329.0,13.782,546.0
500030,whalley-g,10.126,60.832,8.277,6.0,8.938,319.0,9.308,4.0,10.4,73.0,9.708,110.0
500031,whalley-g,11.208,61.325,3.823,2.0,6.527,43.0,7.19,1.0,12.0,10.0,10.746,16.0
500032,whalley-g,9.726,51.161,7.278,4.0,11.056,147.0,8.525,3.0,8.8,29.0,9.325,50.0
500033,whalley-g,18.026,21.003,25.474,34.0,10.591,1156.0,23.149,5.0,25.6,258.0,17.283,407.0
500034,whalley-g,12.41775,24.30225,11.64475,150.0,10.33675,3710.0,11.3125,32.0,14.2,756.0,11.9055,1271.0
500035,whalley-g,10.504,67.825,5.722,5.0,8.025,171.0,7.029,3.0,10.0,39.0,10.071,58.0
500036,whalley-g,12.688,53.225,10.01,14.0,11.888,414.0,10.059,5.0,13.2,85.0,12.165,137.0
500037,whalley-g,8.842,75.428,5.797,2.0,7.182,123.0,6.341,2.0,8.0,29.0,8.477,40.0
500038,whalley-g,15.021,41.909,14.609,13.0,13.053,370.0,13.459,3.0,16.4,73.0,14.402,121.0
500039,whalley-g,10.504,53.056,10.434,5.0,10.333,281.0,10.91,3.0,11.2,61.0,10.071,96.0
500040,whalley-g,8.842,80.36,3.205,7.0,6.486,301.0,4.642,7.0,7.6,73.0,8.477,100.0
500041,whalley-g,12.458,53.521,9.319,8.0,9.356,262.0,10.68,3.0,12.8,59.0,11.944,93.0
500042,whalley-g,12.458,53.521,9.319,8.0,9.356,262.0,10.68,3.0,12.8,59.0,11.944,93.0
500043,whalley-g,7.4185,21.635,6.955,42.0,5.7245,1223.0,6.7795,10.0,8.2,255.0,7.1125,415.0
500044,whalley-g,10.20825,37.165,8.293,164.0,7.574,4784.0,8.85125,49.0,11.0,1048.0,9.787500000000001,1672.0
500045,whalley-g,12.516,53.613,7.988,27.0,9.546,747.0,9.93,10.0,12.8,167.0,12.0,269.0
500046,whalley-g,11.208,54.726,10.636,8.0,12.826,337.0,9.787,4.0,10.8,67.0,10.746,107.0
500047,whalley-g,13.024,33.465,12.167,3.0,13.959,94.0,13.063,1.0,13.6,18.0,12.487,33.0
500048,whalley-g,10.504,58.603,9.584,5.0,9.27,270.0,10.137,3.0,11.2,61.0,10.071,92.0
500049,whalley-g,8.842,-21.81,17.75,1.0,21.32,24.0,17.047,1.0,14.4,3.0,8.477,8.0
500050,whalley-g,11.208,44.97,8.364,2.0,10.079,71.0,10.713,1.0,11.2,15.0,10.746,26.0
500051,whalley-g,12.458,53.521,9.319,8.0,9.356,262.0,10.68,3.0,12.8,59.0,11.944,93.0
500052,whalley-g,3.129,103.625,0.526,0.0,2.404,36.0,1.29,1.0,4.0,10.0,3.0,11.0
500053,whalley-g,15.248,33.583,13.269,9.0,11.898,229.0,14.413,2.0,16.8,47.0,14.619,83.0
500054,whalley-g,13.766,43.812,12.019,52.0,11.357,1568.0,12.581,15.0,14.4,328.0,13.198,546.0
500055,whalley-g,12.001,54.141,9.952,41.0,10.601,1498.0,10.413,17.0,12.0,322.0,11.506,508.0
500056,whalley-g,14.068,44.2,11.674,22.0,12.301,583.0,11.98,6.0,14.8,118.0,13.488,199.0
500057,whalley-g,12.458,53.521,9.319,8.0,9.356,262.0,10.68,3.0,12.8,59.0,11.944,93.0
500058,whalley-g,9.975,68.906,5.188,56.0,7.919,2061.0,6.655,39.0,9.2,472.0,9.563,701.0
500059,whalley-g,13.173,42.058,9.842,34.0,11.79,898.0,11.571,11.0,13.6,185.0,12.63,323.0
500060,whalley-g,10.126,64.657,7.743,9.0,9.99,423.0,8.092,6.0,9.6,93.0,9.708,139.0
500061,whalley-g,14.555,10.565,10.417,4.0,14.773,57.0,14.27,1.0,20.0,10.0,13.954,22.0
500062,whalley-g,10.504,58.603,9.275,5.0,8.884,266.0,10.137,3.0,11.2,61.0,10.071,92.0
500063,whalley-g,12.458,53.521,9.319,8.0,9.356,262.0,10.68,3.0,12.8,59.0,11.944,93.0
500064,whalley-g,20.267,18.589,21.45,27.0,13.855,579.0,20.19,3.0,24.4,115.0,19.432,203.0
500065,whalley-g,13.817,34.497,11.412,21.0,15.245,432.0,11.636,6.0,15.6,77.0,13.247,145.0
500066,whalley-g,14.732,40.854,11.217,33.0,11.443,772.0,12.561,8.0,16.0,161.0,14.124,277.0
500067,whalley-g,18.244,21.912,21.862,7.0,13.952,197.0,19.892,1.0,22.4,39.0,17.491,67.0
500068,whalley-g,12.458,53.521,9.319,8.0,9.356,262.0,10.68,3.0,12.8,59.0,11.944,93.0
500069,whalley-g,19.033,13.603,18.789,31.0,15.518,631.0,18.504,4.0,21.6,115.0,18.248,223.0
500070,whalley-g,12.424,50.141,11.598,45.0,11.813,1676.0,11.307,17.0,13.2,345.0,11.911,555.0
500071,whalley-g,15.402,33.743,12.545,60.0,14.529,1234.0,12.986,13.0,16.8,232.0,14.767,425.0
500072,whalley-g,11.807,61.187,9.988,30.0,10.225,1170.0,9.598,13.0,12.0,255.0,11.321,379.0
500073,whalley-g,9.445,70.09,4.554,11.0,7.608,440.0,6.299,9.0,8.4,102.0,9.055,151.0
500074,whalley-g,12.458,53.521,9.319,8.0,9.356,262.0,10.68,3.0,12.8,59.0,11.944,93.0
500075,whalley-g,14.118,43.722,13.039,37.0,10.485,1172.0,13.446,10.0,15.6,253.0,13.536,411.0
500076,whalley-g,9.6675,35.57475,8.222249999999999,90.0,7.9125,2522.0,8.9035,29.0,10.6,510.0,9.269,876.0
500077,whalley-g,10.29,61.142,8.875,11.0,11.45,518.0,8.564,7.0,10.0,108.0,9.866,166.0
500078,whalley-g,10.126,68.442,8.645,6.0,8.93,332.0,8.433,4.0,10.4,76.0,9.708,107.0
500079,whalley-g,11.855,52.05,11.242,7.0,9.051,316.0,11.962,3.0,13.2,72.0,11.367,111.0
500080,whalley-g,8.842,54.701,2.256,1.0,5.443,30.0,7.369,1.0,8.4,7.0,8.477,12.0
500081,whalley-g,13.817,44.666,13.697,7.0,8.994,254.0,14.234,2.0,16.4,58.0,13.247,91.0
500082,whalley-g,11.208,58.501,8.082,6.0,10.143,204.0,8.66,3.0,10.8,43.0,10.746,68.0
500083,whalley-g,13.205,51.534,9.121,28.0,11.957,664.0,9.825,9.0,14.0,136.0,12.661,225.0
500084,whalley-g,10.61375,35.482,8.4415,103.0,8.46175,2722.0,8.807,28.0,11.3,564.0,10.176,933.0
500085,whalley-g,25.98,-15.553,28.639,16.0,16.174,266.0,27.602,1.0,32.4,49.0,24.909,100.0
500086,whalley-g,16.527,30.029,21.749,11.0,14.749,389.0,18.387,2.0,20.4,75.0,15.845,123.0
500087,whalley-g,11.855,54.865,9.263,7.0,8.66,268.0,10.741,3.0,12.4,62.0,11.367,96.0
500088,whalley-g,3.129,82.39,3.176,0.0,6.969,105.0,3.755,3.0,3.2,24.0,3.0,33.0
500089,whalley-g,13.15,43.407,11.439,40.0,13.001,1189.0,11.696,13.0,14.0,235.0,12.608,403.0
500090,whalley-g,3.129,94.565,3.532,0.0,3.161,61.0,4.541,1.0,7.2,18.0,3.0,20.0
500091,whalley-g,13.7315,16.29225,16.514,81.0,8.004999999999999,2381.0,15.775500000000001,20.0,17.8,524.0,13.16525,859.0
500092,whalley-g,10.988499999999998,24.469,13.466999999999999,40.0,9.8705,1295.0,12.38,8.0,13.2,260.0,10.535499999999999,439.0
500093,whalley-g,12.162,54.552,7.572,10.0,10.809,238.0,8.694,4.0,12.8,49.0,11.66,81.0
500094,whalley-g,11.855,54.506,10.424,14.0,9.591,578.0,10.998,6.0,12.4,129.0,11.367,199.0
500095,whalley-g,11.602,54.624,9.456,11.0,11.57,369.0,9.317,5.0,11.2,74.0,11.124,120.0
