user,smogList,fleschRList,ariList,complexList,colemanList,charList,fleschKList,sentencesList,gunningList,wordsList,smogIList,syllablesList
whalley-g,23.727,-8.678,21.76,13,17.577,187,22.668,1,28.8,33,22.748,71
whalley-g,14.023,50.055,16.439,40,12.229,1618,13.956,11,16.4,340,13.445,504
whalley-g,8.076,83.65,2.284,3,4.915,153,3.952,4,6.4,38,7.743,51
whalley-g,3.129,54.725,10.008,0,14.013,25,6.62,1,1.6,4,3,7
whalley-g,17.122,24.829,16.074,18,15.511,384,15.593,3,19.2,70,16.416,131
whalley-g,11.741,63.909,7.056,25,9.102,752,8.207,11,11.6,171,11.257,257
whalley-g,14.555,35.948,14.808,4,12.886,126,14.456,1,16.4,25,13.954,43
whalley-g,13.187,50.66,9.86,31,11.136,849,10.64,10,13.6,179,12.644,292
whalley-g,11.208,53.639,10.129,2,12.912,73,9.256,1,11.2,14,10.746,23
whalley-g,13.024,37.258,11.298,3,14.122,84,12.038,1,13.6,16,12.487,29
whalley-g,14.52875,13.407,13.183,192,11.53425,3451,13.0215,24,16.9,632,13.92975,1209
whalley-g,10.2265,41.77475,7.804,67,7.44575,1813,8.0165,19,11.1,386,9.80475,605
whalley-g,14.555,37.649,14.772,40,13.59,1228,13.921,10,15.6,238,13.954,408
whalley-g,11.208,71.559,6.48,14,7.723,455,7.005,7,11.2,105,10.746,149
whalley-g,11.208,53.639,10.129,2,12.912,73,9.256,1,11.2,14,10.746,23
whalley-g,13.024,37.258,11.298,3,14.122,84,12.038,1,13.6,16,12.487,29
whalley-g,11.698,54.715,8.832,18,10.961,608,9.634,8,11.6,129,11.216,207
whalley-g,20.504,5.975,17.744,37,18.745,519,17.767,4,25.6,86,19.658,182
whalley-g,12.64728125,49.31515625,11.143,849,10.5469375,25984,10.9624375,250,13.6375,5464,12.12571875,8695
whalley-g,19.287,10.189,18.491,48,18.012,857,17.842,6,22.8,145,18.492,295
whalley-g,8.842,72.615,6.05,3,9.687,154,5.864,3,8,33,8.477,48
whalley-g,15.903,25.796,15.939,5,14.299,132,15.872,1,18,25,15.247,46
whalley-g,13.024,37.664,15.93,9,11.579,424,15.293,3,15.6,88,12.487,145
whalley-g,17.122,33.533,18.813,6,12.64,169,17.277,1,20.8,35,16.416,57
whalley-g,3.129,83.32,2.422,0,4.901,68,2.88,3,2,15,3,21
whalley-g,3.129,121.22,-11.51,0,-34.02,2,-3.4,1,0.4,1,3,1
whalley-g,10.355,63.579,10.958,8,9.321,510,10.105,5,11.6,115,9.928,163
whalley-g,13.241,45.773,11.734,47,12.084,1481,11.877,15,14,302,12.695,502
whalley-g,6.71825,59.27225,4.041,51,5.121375,1721,5.641375,52,6.5,304,6.441125,569
whalley-g,14.555,35.948,14.808,4,12.886,126,14.456,1,16.4,25,13.954,43
whalley-g,8.842,33.068,11.697,2,16.812,59,9.765,2,10.4,9,8.477,18
whalley-g,11.208,53.639,10.129,2,12.912,73,9.256,1,11.2,14,10.746,23
whalley-g,13.024,37.258,11.298,3,14.122,84,12.038,1,13.6,16,12.487,29
whalley-g,11.208,52.865,7.12,2,10.65,50,8.37,1,12,10,10.746,17
whalley-g,7.169,91.213,1.799,2,4.933,137,2.649,4,5.2,34,6.873,43
whalley-g,8.076,75.462,4.459,3,7.478,174,5.156,4,6.4,39,7.743,56
whalley-g,3.129,90.99,6.76,0,7.577,17,1.313,1,1.2,3,3,4
whalley-g,15.112,45.484,14.231,22,10.788,637,13.672,5,17.2,136,14.489,215
whalley-g,4.038,35.95,2.8535,3,4.4415,188,2.8575,4,3.4,40,3.8715,59
whalley-g,12.26775,33.31425,11.565,57,7.3795,1496,11.0915,10,14.8,314,11.76225,495
whalley-g,10.504,59.484,8.027,10,10.075,407,8.523,6,10,86,10.071,135
whalley-g,12.458,44.917,11.794,8,12.45,293,11.88,3,12.8,59,11.944,99
whalley-g,7.9515,22.6275,8.05,10,5.687,287,7.2,2,9.2,60,7.6235,93
whalley-g,10.686,60.277,8.336,7,10.513,274,8.392,4,10.4,57,10.246,89
whalley-g,11.208,53.639,10.129,2,12.912,73,9.256,1,11.2,14,10.746,23
whalley-g,13.024,37.258,11.298,3,14.122,84,12.038,1,13.6,16,12.487,29
whalley-g,7.169,81.363,4.342,2,7.864,183,4.519,4,5.6,42,6.873,57
whalley-g,15.903,25.796,15.939,5,14.299,132,15.872,1,18,25,15.247,46
whalley-g,13.024,24.44,11.156,3,14.822,72,13.08,1,14.4,13,12.487,26
whalley-g,14.444,38.802,12.222,51,15.134,1144,11.879,13,16,211,13.849,378
whalley-g,10.126,68.066,4.887,3,8.17,87,6.126,2,9.6,19,9.708,29
whalley-g,11.208,-1.28,12.156,2,17.074,33,14.68,1,18,5,10.746,12
whalley-g,13.024,58.408,11.298,3,14.122,84,9.088,1,13.6,16,12.487,25
whalley-g,13.9803125,37.71075,14.94825,561,10.5524375,16878,14.2289375,127,16.55,3550,13.4036875,5747
whalley-g,8.842,72.615,5.907,1,9.508,51,5.864,1,8,11,8.477,16
whalley-g,14.555,35.948,14.808,4,12.886,126,14.456,1,16.4,25,13.954,43
whalley-g,10.504,55.601,7.182,5,12.187,121,7.409,3,11.2,23,10.071,39
whalley-g,13.348,42.455,13.387,16,13.483,545,12.604,5,14.4,106,12.798,179
whalley-g,11.208,53.639,10.129,2,12.912,73,9.256,1,11.2,14,10.746,23
whalley-g,13.024,57.605,12.692,3,12.115,108,10.69,1,14,22,12.487,33
whalley-g,13.024,37.258,11.298,3,14.122,84,12.038,1,13.6,16,12.487,29
whalley-g,9.69825,37.92475,9.05375,83,7.43775,3075,9.1775,28,10.6,678,9.29825,1055
whalley-g,11.208,44.405,7.12,2,10.65,50,9.55,1,12,10,10.746,18
whalley-g,19.287,0.799,31.037,8,17.923,292,25.818,1,26.4,51,18.492,93
whalley-g,15.903,12.572,30.397,5,15.873,285,24.672,1,24.8,53,15.247,88
whalley-g,17.122,10.886,30.203,6,16.255,283,24.659,1,25.2,52,16.416,88
whalley-g,14.265,42,14.852,19,11.815,651,14.059,5,16,134,13.677,218
whalley-g,15.903,12.265,29.758,5,16.948,278,23.97,1,24,50,15.247,85
whalley-g,6.984,22.2825,7.782,36,5.571,1390,7.161,10,8.2,293,6.696,459
whalley-g,17.798125,21.35036719,25.92648438,3322,11.11814063,105674,22.83207812,532,25.796875,22720,17.06421875,35750
whalley-g,13.024,57.605,12.692,3,12.115,108,10.69,1,14,22,12.487,33
whalley-g,11.208,68.983,7.765,4,9.705,144,7.613,2,11.2,32,10.746,46
whalley-g,10.794,64.507,8.419,9,11.022,359,8.038,5,10.4,76,10.348,114
whalley-g,11.208,53.72,9.197,12,12.58,392,8.913,6,10.8,76,10.746,126
whalley-g,11.1810625,47.10603125,11.68640625,261,8.73625,8275,11.3908125,106,13.7875,1649,10.7199375,2697
whalley-g,15.903,13.957,29.287,5,16.359,273,23.734,1,24,50,15.247,84
whalley-g,9.236,65.579,6.103,8,9.396,374,6.987,7,8,81,8.855,124
whalley-g,8.842,73.845,-1.945,1,-0.185,21,4.45,1,8.8,6,8.477,9
whalley-g,11.208,53.639,10.129,2,12.912,73,9.256,1,11.2,14,10.746,23
whalley-g,13.024,37.258,11.298,3,14.122,84,12.038,1,13.6,16,12.487,29
whalley-g,12.42465625,49.83834375,10.62703125,916,7.93096875,27772,10.86075,243,13.8,6026,11.91228125,9377
whalley-g,7.169,73.845,2.765,1,5.705,54,4.45,2,5.6,12,6.873,18
whalley-g,15.903,25.796,15.939,5,14.299,132,15.872,1,18,25,15.247,46
whalley-g,15.06360937,36.2745625,17.96379688,1527,9.80390625,46628,16.80925,306,19.63125,9981,14.44239062,15779
whalley-g,6.427,75.34,3.961,1,7.95,109,4.738,3,4.8,24,6.162,35
whalley-g,19.287,8.88,27.027,8,16.66,248,23.2,1,24.8,45,18.492,81
whalley-g,8.618,77.694,5.816,12,7.123,857,6.455,13,8.4,211,8.262,281
whalley-g,17.452,33.893,16.199,44,12.213,995,15.701,7,19.6,202,16.732,343
whalley-g,12.162,45.189,10.267,5,12.834,161,10.931,2,12.4,32,11.66,55
whalley-g,15.796,34.741,15.189,59,13.154,1546,14.707,12,17.6,304,15.145,526
whalley-g,13.187,48.15,9.703,31,12.504,710,9.972,10,14,138,12.644,236
whalley-g,10.686,56.531,5.258,7,9.041,142,7.175,4,12.4,29,10.246,49
whalley-g,12.162,45.189,10.267,5,12.834,161,10.931,2,12.4,32,11.66,55
whalley-g,14.555,48.413,9.862,16,11.859,326,10.668,4,15.6,67,13.954,112
whalley-g,14.555,35.948,14.808,4,12.886,126,14.456,1,16.4,25,13.954,43
whalley-g,8.842,72.615,5.907,1,9.508,51,5.864,1,8,11,8.477,16
whalley-g,12.47440625,48.39875,11.2005625,710,10.34896875,21711,10.99884375,216,13.5375,4529,11.960125,7253
whalley-g,11.208,53.639,10.129,2,12.912,73,9.256,1,11.2,14,10.746,23
whalley-g,13.024,37.258,11.298,3,14.122,84,12.038,1,13.6,16,12.487,29
whalley-g,17.122,30.864,16.782,36,12.956,874,16.117,6,19.2,173,16.416,300
whalley-g,12.162,10.395,10.223,5,15.031,73,13.3,2,18.8,12,11.66,27
whalley-g,15.2815625,33.532,18.52771875,863,9.76184375,28372,17.1324375,187,19.85,6076,14.6515,9589
whalley-g,10.645,66.546,8.342,45,9.176,2064,8.449,26,10.8,468,10.206,675
whalley-g,14.452,28.12,14.68,55,18.487,1324,13.259,14,15.6,221,13.856,425
whalley-g,11.208,53.639,10.129,2,12.912,73,9.256,1,11.2,14,10.746,23
whalley-g,13.024,37.258,11.298,3,14.122,84,12.038,1,13.6,16,12.487,29
whalley-g,20.737,14.016,24.156,38,13.852,881,22.173,4,25.6,175,19.882,307
whalley-g,9.889,74.071,5.966,7,7.58,327,6.853,5,9.2,79,9.481,109
whalley-g,15.903,25.796,15.939,5,14.299,132,15.872,1,18,25,15.247,46
whalley-g,3.129,121.22,-11.51,0,-34.02,2,-3.4,1,0.4,1,3,1
whalley-g,16.439,40.198,13.308,38,9.49,857,14.467,7,18.4,192,15.762,315
whalley-g,17.122,11.53,27.223,6,15.655,251,23.327,1,23.6,47,16.416,82
whalley-g,14.192,48.405,10.69,15,11.487,365,11.228,4,15.2,76,13.607,125
whalley-g,10.126,70.35,8.521,3,10.276,143,7.173,2,10,30,9.708,43
whalley-g,14.555,35.948,14.808,4,12.886,126,14.456,1,16.4,25,13.954,43
whalley-g,8.842,72.615,5.907,1,9.508,51,5.864,1,8,11,8.477,16
whalley-g,11.208,60.445,10.495,12,11.347,540,9.507,6,11.2,113,10.746,170
whalley-g,12.381,42.7615,12.1769375,403,10.7569375,13904,11.84275,135,14.45,2972,11.8704375,4612
whalley-g,20.267,2.53,28.326,9,17.034,262,24.583,1,26.4,47,19.432,87
whalley-g,13.024,37.258,11.298,3,14.122,84,12.038,1,13.6,16,12.487,29
whalley-g,11.208,53.639,10.129,2,12.912,73,9.256,1,11.2,14,10.746,23
whalley-g,4.038,35.95,2.8535,3,4.4415,188,2.8575,4,3.4,40,3.8715,59
whalley-g,8.239,74.154,4.195,4,7.366,235,5.649,5,7.2,55,7.899,79
whalley-g,9.3,71.689,4.724,7,6.57,331,6.572,6,8.4,80,8.916,115
whalley-g,14.192,44.361,12.114,15,12.799,397,11.978,4,14.8,79,13.607,133
whalley-g,9.929,76.896,4.732,17,6.371,673,5.929,12,9.2,164,9.519,225
whalley-g,12.38075,31.78275,13.83925,66,7.8505,1858,12.44675,13,15.5,403,11.87025,618
whalley-g,13.075875,42.174125,11.6219375,521,11.5994375,13748,11.214875,136,14.125,2714,12.5365625,4551
whalley-g,17.122,30.526,16.074,18,13.009,415,15.792,3,19.2,82,16.416,144
whalley-g,14.837,23.103,12.45,21,15.939,428,13.863,5,16.8,77,14.225,153
whalley-g,11.698,53.388,6.657,9,10.445,211,8.545,4,12.4,44,11.216,74
whalley-g,11.698,61.533,8.172,9,10.777,262,8.031,4,11.6,54,11.216,84
whalley-g,12.162,62.393,9.215,25,7.954,912,9.948,10,12.8,217,11.66,314
whalley-g,10.355,57.898,8.763,8,10.077,397,9.506,5,10.4,87,9.928,135
whalley-g,13.024,56.28,11.255,15,9.067,527,11.372,5,14.4,120,12.487,179
whalley-g,14.555,45.772,13.338,28,10.333,843,13.37,7,16.4,183,13.954,291
whalley-g,11.602,56.424,9.291,11,11.489,363,9.016,5,11.6,73,11.124,117
whalley-g,12.913,46.384,11.258,44,12.156,1406,11.526,15,13.6,286,12.381,477
whalley-g,15.248,44.697,15.358,9,12.323,267,13.733,2,17.2,54,14.619,86
whalley-g,13.817,53.639,8.615,7,11.019,137,9.256,2,15.6,28,13.247,46
whalley-g,7.794,82.898,3.895,6,5.811,465,4.899,9,6.8,116,7.472,152
whalley-g,8.842,66.787,5.956,4,10.071,142,5.683,4,8.4,28,8.477,44
whalley-g,8.561,23.765,9.603,6,2.815,171,9.153,1,11.8,47,8.208,62
whalley-g,11.457,60.408,8.21,17,9.793,605,8.995,8,11.2,134,10.984,205
whalley-g,17.694,30.388,22.47,13,12.212,409,19.703,2,23.2,86,16.964,135
whalley-g,6.427,75.34,3.765,1,7.705,108,4.738,3,4.8,24,6.162,35
whalley-g,14.79,33.99,16.788,25,12.193,903,16.385,6,17.6,190,14.18,316
whalley-g,8.842,92.171,2.955,2,5.504,91,3.26,2,7.6,23,8.477,28
whalley-g,17.288,22.729,16.215,86,16.029,1778,15.75,14,19.2,319,16.575,607
whalley-g,7.4185,20.24,5.9335,21,6.8545,461,6.0175,5,8,89,7.1125,156
whalley-g,10.981,68.964,7.486,17,6.925,721,8.581,9,11.2,179,10.528,249
whalley-g,8.842,72.511,5.31,2,6.572,120,6.748,2,8,29,8.477,41
whalley-g,13.847,37.49,12.648,88,15.061,2326,12.303,25,14.8,430,13.276,772
whalley-g,11.855,56.978,8.378,7,11.348,193,8.542,3,12,39,11.367,63
whalley-g,10.90475,33.66725,11.53175,95,7.6565,3326,11.015,24,12.8,735,10.45525,1134
whalley-g,18.458,21.45,16.801,36,14.377,704,16.876,5,21.2,133,17.697,249
whalley-g,20.737,-2.892,31.341,19,13.301,583,28.32,2,30,118,19.882,209
whalley-g,9.8,64.898,6.259,15,9.095,621,7.279,11,9.2,136,9.396,208
whalley-g,15.021,42.49,13.688,13,12.735,346,13.047,3,16.4,69,14.402,115
whalley-g,12.9374375,42.1093125,11.328,462,11.267125,13298,11.45825,134,13.95,2736,12.4038125,4513
whalley-g,14.192,43.917,15.287,30,11.279,1108,14.618,8,16.8,241,13.607,377
whalley-g,3.129,77.685,10.212,0,4.011,106,9.877,1,12,30,3,35
whalley-g,12.162,59.561,9.113,20,10.531,645,9.268,8,12.4,139,11.66,213
whalley-g,25.741,-28.428,34.922,47,18.821,1011,31.468,3,33.6,172,24.679,360
whalley-g,18.026,28.396,18.39,34,14.363,804,17.099,5,20.8,157,17.283,272
whalley-g,5.985,95.142,1.295,3,4.824,369,1.893,12,4,92,5.739,113
whalley-g,14.673,46.786,14.471,49,10.535,1564,13.71,12,16.8,337,14.068,524
whalley-g,11.4326875,48.0023125,9.975375,370,10.846,13048,9.957625,146,12.05,2705,10.9613125,4314
whalley-g,7.0695,21.7745,9.2805,26,5.4485,1183,8.224,7,9.2,261,6.778,387
whalley-g,15.248,35.331,13.653,72,12.73,1840,14.03,16,16.4,367,14.619,643
whalley-g,22.642,4.022,30.152,35,13.064,838,26.859,3,30.8,171,21.708,293
whalley-g,8.125,70.971,4.597,13,9.039,605,5.231,17,6.8,128,7.79,194
whalley-g,13.024,45.715,10.417,6,10.208,188,11.976,2,13.6,41,12.487,68
whalley-g,14.555,36.87,11.931,28,14.11,635,12.411,7,16,121,13.954,218
whalley-g,8.842,61.397,4.432,3,7.705,126,7.014,3,7.6,28,8.477,45
whalley-g,10.816,34.93275,10.779,150,8.3625,4905,10.184,39,12.2,1046,10.36975,1638
whalley-g,16.527,24.707,18.76,11,15.388,323,17.39,2,19.2,61,15.845,109
whalley-g,14.555,35.946,10.813,40,13.142,788,11.972,10,16.4,150,13.954,276
whalley-g,12.341,56.377,11.209,26,11.449,964,10.389,10,12.8,201,11.832,309
whalley-g,14.068,44.2,11.674,22,12.301,583,11.98,6,14.8,118,13.488,199
whalley-g,11.807,61.187,9.988,30,10.225,1170,9.598,13,12,255,11.321,379
whalley-g,25.98,-17.28,28.446,16,15.934,264,27.842,1,32.4,49,24.909,101
whalley-g,25.98,-15.553,28.446,16,15.934,264,27.602,1,32.4,49,24.909,100
whalley-g,19.784,12.576,18.488,17,14.986,313,18.71,2,23.2,58,18.969,113
whalley-g,14.555,10.565,10.417,4,14.773,57,14.27,1,20,10,13.954,22
whalley-g,25.98,-15.553,28.639,16,16.174,266,27.602,1,32.4,49,24.909,100
whalley-g,7.469,22.5965,6.7635,47,6.153,1270,6.38,11,8.2,257,7.161,419
whalley-g,13.901,52.638,12.452,64,9.974,2041,12.114,18,15.2,449,13.328,684
whalley-g,10.794,71.849,8.162,9,9.076,391,7.66,5,10.8,89,10.348,123
whalley-g,6.3115,27.015,4.789,58,5.6735,1706,4.973,21,6.6,357,6.0515,572
whalley-g,13.428,56.873,10.03,13,9.255,376,10.606,4,14.4,85,12.874,129
whalley-g,5.476,30.691,4.243,30,5.245,1200,4.3595,16,5.4,259,5.25,395
whalley-g,8.561,16.286,9.453,42,6.334,1189,8.7235,7,10.4,246,8.208,403
whalley-g,12.541,52.05,11.821,19,9.775,758,11.962,7,14,168,12.024,259
whalley-g,10.355,63.71,5.813,24,8.515,831,7.454,15,9.6,186,9.928,287
whalley-g,11.208,56.96,10.358,6,9.613,287,10.614,3,12,64,10.746,97
whalley-g,7.556,21.47,7.058,44,6.041,1221,6.728,10,8.2,249,7.2445,408
whalley-g,8.1235,16.003,7.8275,58,6.5175,1474,7.6835,11,9,291,7.7885,509
whalley-g,14.094,47.653,12.202,70,11.041,2042,12.261,19,15.2,432,13.513,695
whalley-g,8.561,11.1125,8.743,36,6.554,914,8.806,6,10,180,8.208,328
whalley-g,14.158,52.718,11.747,41,11.842,1099,11.01,11,15.2,226,13.574,356
whalley-g,15.903,20.53,23.816,5,11.394,217,22.072,1,22.8,47,15.247,77
whalley-g,14.975,37.921,16.112,43,13.015,1387,14.777,10,16.8,274,14.358,457
whalley-g,14.837,47.635,12.096,21,10.619,540,12.379,5,16.4,116,14.225,186
whalley-g,14.375,45.564,11.786,62,11.88,1602,12.012,16,15.2,329,13.782,546
whalley-g,10.76225,28.1,9.68875,119,9.55425,3309,10.02275,31,11.6,660,10.31825,1151
whalley-g,7.395,23.2565,7.7035,50,5.6185,1647,6.9675,12,8.4,346,7.09,536
whalley-g,13.410875,35.3395,11.437375,318,10.64,7728,11.604125,72,14.65,1573,12.858,2664
whalley-g,10.864,69.429,8.702,11,9.106,497,8.254,6,10.8,113,10.416,158
whalley-g,6.081,28.491,5.188,35,5.3685,1281,5.087,14,6.2,274,5.83,421
whalley-g,7.44,20.887,6.6955,55,5.9895,1500,6.6495,13,8,307,7.133,512
whalley-g,10.355,37.67075,9.1775,86,8.02175,2684,9.04225,25,11.2,573,9.928,902
whalley-g,14.314,44.402,13.081,23,13.018,648,12.366,6,15.2,128,13.724,213
whalley-g,11.698,58.009,7.808,27,9.801,806,8.729,12,11.6,172,11.216,273
whalley-g,8.561,17.7115,7.772,12,5.8085,275,7.6995,2,9.8,57,8.208,96
whalley-g,10.763,58.79,7.033,25,10.559,780,7.934,14,10.4,162,10.319,261
whalley-g,9.516,62.446,5.183,5,8.385,180,6.971,4,8.4,39,9.124,62
whalley-g,7.856,51.99075,4.473,93,5.62325,3494,5.462,56,7.6,825,7.532,1193
whalley-g,12.58475,27.762,13.5605,96,9.7705,2668,12.10625,20,14.8,542,12.06625,878
whalley-g,7.169,63.576,6.819,1,11.462,69,6.007,2,5.2,13,6.873,21
whalley-g,14.555,38.627,13.391,12,16.115,285,12.095,3,16,51,13.954,91
whalley-g,12.458,53.521,9.319,8,9.356,262,10.68,3,12.8,59,11.944,93
whalley-g,14.837,47.635,12.096,21,10.619,540,12.379,5,16.4,116,14.225,186
whalley-g,9.122,9.2635,13.9535,35,5.3785,1267,12.3185,5,13.6,281,8.7455,436
whalley-g,25.007,-30.771,45.342,44,15.386,1329,38.336,3,40,251,23.976,453
whalley-g,8.842,66.636,5.953,3,10.65,115,5.87,3,8,23,8.477,36
whalley-g,8.842,64.263,4.849,5,8.936,161,5.936,5,8.4,33,8.477,53
whalley-g,14.375,45.564,11.786,62,11.88,1602,12.012,16,15.2,329,13.782,546
whalley-g,10.126,60.832,8.277,6,8.938,319,9.308,4,10.4,73,9.708,110
whalley-g,11.208,61.325,3.823,2,6.527,43,7.19,1,12,10,10.746,16
whalley-g,9.726,51.161,7.278,4,11.056,147,8.525,3,8.8,29,9.325,50
whalley-g,18.026,21.003,25.474,34,10.591,1156,23.149,5,25.6,258,17.283,407
whalley-g,12.41775,24.30225,11.64475,150,10.33675,3710,11.3125,32,14.2,756,11.9055,1271
whalley-g,10.504,67.825,5.722,5,8.025,171,7.029,3,10,39,10.071,58
whalley-g,12.688,53.225,10.01,14,11.888,414,10.059,5,13.2,85,12.165,137
whalley-g,8.842,75.428,5.797,2,7.182,123,6.341,2,8,29,8.477,40
whalley-g,15.021,41.909,14.609,13,13.053,370,13.459,3,16.4,73,14.402,121
whalley-g,10.504,53.056,10.434,5,10.333,281,10.91,3,11.2,61,10.071,96
whalley-g,8.842,80.36,3.205,7,6.486,301,4.642,7,7.6,73,8.477,100
whalley-g,12.458,53.521,9.319,8,9.356,262,10.68,3,12.8,59,11.944,93
whalley-g,12.458,53.521,9.319,8,9.356,262,10.68,3,12.8,59,11.944,93
whalley-g,7.4185,21.635,6.955,42,5.7245,1223,6.7795,10,8.2,255,7.1125,415
whalley-g,10.20825,37.165,8.293,164,7.574,4784,8.85125,49,11,1048,9.7875,1672
whalley-g,12.516,53.613,7.988,27,9.546,747,9.93,10,12.8,167,12,269
whalley-g,11.208,54.726,10.636,8,12.826,337,9.787,4,10.8,67,10.746,107
whalley-g,13.024,33.465,12.167,3,13.959,94,13.063,1,13.6,18,12.487,33
whalley-g,10.504,58.603,9.584,5,9.27,270,10.137,3,11.2,61,10.071,92
whalley-g,8.842,-21.81,17.75,1,21.32,24,17.047,1,14.4,3,8.477,8
whalley-g,11.208,44.97,8.364,2,10.079,71,10.713,1,11.2,15,10.746,26
whalley-g,12.458,53.521,9.319,8,9.356,262,10.68,3,12.8,59,11.944,93
whalley-g,3.129,103.625,0.526,0,2.404,36,1.29,1,4,10,3,11
whalley-g,15.248,33.583,13.269,9,11.898,229,14.413,2,16.8,47,14.619,83
whalley-g,13.766,43.812,12.019,52,11.357,1568,12.581,15,14.4,328,13.198,546
whalley-g,12.001,54.141,9.952,41,10.601,1498,10.413,17,12,322,11.506,508
whalley-g,14.068,44.2,11.674,22,12.301,583,11.98,6,14.8,118,13.488,199
whalley-g,12.458,53.521,9.319,8,9.356,262,10.68,3,12.8,59,11.944,93
whalley-g,9.975,68.906,5.188,56,7.919,2061,6.655,39,9.2,472,9.563,701
whalley-g,13.173,42.058,9.842,34,11.79,898,11.571,11,13.6,185,12.63,323
whalley-g,10.126,64.657,7.743,9,9.99,423,8.092,6,9.6,93,9.708,139
whalley-g,14.555,10.565,10.417,4,14.773,57,14.27,1,20,10,13.954,22
whalley-g,10.504,58.603,9.275,5,8.884,266,10.137,3,11.2,61,10.071,92
whalley-g,12.458,53.521,9.319,8,9.356,262,10.68,3,12.8,59,11.944,93
whalley-g,20.267,18.589,21.45,27,13.855,579,20.19,3,24.4,115,19.432,203
whalley-g,13.817,34.497,11.412,21,15.245,432,11.636,6,15.6,77,13.247,145
whalley-g,14.732,40.854,11.217,33,11.443,772,12.561,8,16,161,14.124,277
whalley-g,18.244,21.912,21.862,7,13.952,197,19.892,1,22.4,39,17.491,67
whalley-g,12.458,53.521,9.319,8,9.356,262,10.68,3,12.8,59,11.944,93
whalley-g,19.033,13.603,18.789,31,15.518,631,18.504,4,21.6,115,18.248,223
whalley-g,12.424,50.141,11.598,45,11.813,1676,11.307,17,13.2,345,11.911,555
whalley-g,15.402,33.743,12.545,60,14.529,1234,12.986,13,16.8,232,14.767,425
whalley-g,11.807,61.187,9.988,30,10.225,1170,9.598,13,12,255,11.321,379
whalley-g,9.445,70.09,4.554,11,7.608,440,6.299,9,8.4,102,9.055,151
whalley-g,12.458,53.521,9.319,8,9.356,262,10.68,3,12.8,59,11.944,93
whalley-g,14.118,43.722,13.039,37,10.485,1172,13.446,10,15.6,253,13.536,411
whalley-g,9.6675,35.57475,8.22225,90,7.9125,2522,8.9035,29,10.6,510,9.269,876
whalley-g,10.29,61.142,8.875,11,11.45,518,8.564,7,10,108,9.866,166
whalley-g,10.126,68.442,8.645,6,8.93,332,8.433,4,10.4,76,9.708,107
whalley-g,11.855,52.05,11.242,7,9.051,316,11.962,3,13.2,72,11.367,111
whalley-g,8.842,54.701,2.256,1,5.443,30,7.369,1,8.4,7,8.477,12
whalley-g,13.817,44.666,13.697,7,8.994,254,14.234,2,16.4,58,13.247,91
whalley-g,11.208,58.501,8.082,6,10.143,204,8.66,3,10.8,43,10.746,68
whalley-g,13.205,51.534,9.121,28,11.957,664,9.825,9,14,136,12.661,225
whalley-g,10.61375,35.482,8.4415,103,8.46175,2722,8.807,28,11.3,564,10.176,933
whalley-g,25.98,-15.553,28.639,16,16.174,266,27.602,1,32.4,49,24.909,100
whalley-g,16.527,30.029,21.749,11,14.749,389,18.387,2,20.4,75,15.845,123
whalley-g,11.855,54.865,9.263,7,8.66,268,10.741,3,12.4,62,11.367,96
whalley-g,3.129,82.39,3.176,0,6.969,105,3.755,3,3.2,24,3,33
whalley-g,13.15,43.407,11.439,40,13.001,1189,11.696,13,14,235,12.608,403
whalley-g,3.129,94.565,3.532,0,3.161,61,4.541,1,7.2,18,3,20
whalley-g,13.7315,16.29225,16.514,81,8.005,2381,15.7755,20,17.8,524,13.16525,859
whalley-g,10.9885,24.469,13.467,40,9.8705,1295,12.38,8,13.2,260,10.5355,439
whalley-g,12.162,54.552,7.572,10,10.809,238,8.694,4,12.8,49,11.66,81
whalley-g,11.855,54.506,10.424,14,9.591,578,10.998,6,12.4,129,11.367,199
whalley-g,11.602,54.624,9.456,11,11.57,369,9.317,5,11.2,74,11.124,120
whalley-g,13.707,50.45,12.445,24,12.609,724,11.369,7,14.4,145,13.142,232
whalley-g,10.686,60.749,7.911,14,10.45,518,8.14,8,10,108,10.246,169
whalley-g,13.559,50.55,11.048,20,11.831,559,10.97,6,14.4,115,13,186
whalley-g,17.315,14.171,17.731,37,18.104,800,16.872,6,19.6,135,16.601,271
whalley-g,12.785,52.717,11.845,20,11.324,721,11.265,7,13.6,151,12.258,236
whalley-g,13.384,53.549,9.527,29,10.935,744,10.152,9,14,158,12.832,253
whalley-g,14.555,-2.21,14.363,4,20.958,54,15.555,1,23.2,8,13.954,19
whalley-g,14.906,40.6,10.648,17,10.809,375,12.565,4,16.4,80,14.292,138
whalley-g,11.208,38.063,8.654,6,13.36,164,10.517,3,11.6,31,10.746,58
whalley-g,17.122,27.882,18.944,36,13.534,1011,17.775,6,20,203,16.416,347
whalley-g,14.697,40.763,12.669,41,13.024,1038,12.666,10,16,205,14.091,352
whalley-g,15.112,41.397,13.05,44,12.438,1102,13,10,16.4,222,14.489,375
whalley-g,11.698,60.192,8.577,18,10.095,621,9.087,8,12,136,11.216,208
whalley-g,22.076,7.812,23.13,22,15.538,415,21.858,2,26.8,78,21.166,147
whalley-g,8.842,73.17,7.108,1,8.509,67,6.78,1,8.4,15,8.477,21
whalley-g,29.308,-56.472,60.016,42,15.396,1197,49.208,2,52.4,226,28.1,397
whalley-g,12.458,35.6,14.709,8,13.386,369,14.256,3,14,72,11.944,125
